Analyzed file:	D:\пешики\00022.MTS
 Coordinate: [127 x 254 from (88, 165)]
+Object's №: 1
 Coordinate: [118 x 236 from (257, 87)]
+Object's №: 2
 Coordinate: [89 x 178 from (20, 31)]
Frame №	1147 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [131 x 261 from (86, 161)]
+Object's №: 1
 Coordinate: [114 x 229 from (258, 95)]
+Object's №: 2
 Coordinate: [90 x 181 from (20, 33)]
Frame №	1148 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [117 x 233 from (94, 181)]
+Object's №: 1
 Coordinate: [117 x 234 from (257, 92)]
+Object's №: 2
 Coordinate: [99 x 197 from (20, 38)]
Frame №	1149 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [120 x 240 from (91, 180)]
+Object's №: 1
 Coordinate: [119 x 238 from (255, 96)]
+Object's №: 2
 Coordinate: [103 x 206 from (19, 36)]
Frame №	1150 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [124 x 248 from (87, 181)]
+Object's №: 1
 Coordinate: [116 x 232 from (255, 102)]
+Object's №: 2
 Coordinate: [102 x 204 from (17, 37)]
Frame №	1151 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [119 x 238 from (90, 188)]
+Object's №: 1
 Coordinate: [115 x 229 from (256, 105)]
+Object's №: 2
 Coordinate: [103 x 205 from (18, 40)]
Frame №	1152 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [123 x 246 from (87, 187)]
+Object's №: 1
 Coordinate: [114 x 227 from (256, 107)]
+Object's №: 2
 Coordinate: [104 x 209 from (17, 40)]
+Object's №: 3
 Coordinate: [212 x 424 from (92, 39)]
Frame №	1153 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [119 x 238 from (90, 195)]
+Object's №: 1
 Coordinate: [112 x 224 from (257, 111)]
+Object's №: 2
 Coordinate: [103 x 205 from (17, 42)]
+Object's №: 3
 Coordinate: [212 x 424 from (92, 39)]
Frame №	1154 ----------------------
Object's on frame in myPersons:	6
+Object's №: 0
 Coordinate: [118 x 236 from (90, 202)]
+Object's №: 1
 Coordinate: [112 x 225 from (257, 113)]
+Object's №: 2
 Coordinate: [103 x 205 from (17, 42)]
+Object's №: 3
 Coordinate: [212 x 424 from (93, 39)]
Frame №	1155 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [110 x 220 from (95, 213)]
+Object's №: 1
 Coordinate: [110 x 219 from (258, 117)]
+Object's №: 2
 Coordinate: [103 x 205 from (17, 42)]
Frame №	1156 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [102 x 204 from (98, 225)]
+Object's №: 1
 Coordinate: [112 x 224 from (254, 119)]
+Object's №: 2
 Coordinate: [101 x 202 from (21, 46)]
+Object's №: 3
 Coordinate: [86 x 172 from (478, 264)]
Frame №	1157 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [99 x 199 from (100, 226)]
+Object's №: 1
 Coordinate: [107 x 213 from (256, 125)]
+Object's №: 2
 Coordinate: [97 x 194 from (22, 56)]
+Object's №: 3
 Coordinate: [84 x 168 from (478, 268)]
Frame №	1158 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [99 x 199 from (99, 226)]
+Object's №: 1
 Coordinate: [108 x 217 from (256, 124)]
+Object's №: 2
 Coordinate: [96 x 192 from (23, 68)]
+Object's №: 3
 Coordinate: [83 x 166 from (476, 269)]
Frame №	1159 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [110 x 220 from (93, 215)]
+Object's №: 1
 Coordinate: [109 x 217 from (256, 128)]
+Object's №: 2
 Coordinate: [101 x 201 from (21, 71)]
+Object's №: 3
 Coordinate: [86 x 172 from (475, 264)]
Frame №	1160 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 226 from (91, 218)]
+Object's №: 1
 Coordinate: [113 x 226 from (252, 130)]
+Object's №: 2
 Coordinate: [102 x 204 from (18, 74)]
+Object's №: 3
 Coordinate: [95 x 189 from (473, 252)]
Frame №	1161 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [118 x 236 from (89, 222)]
+Object's №: 1
 Coordinate: [120 x 238 from (249, 130)]
+Object's №: 2
 Coordinate: [104 x 208 from (16, 74)]
+Object's №: 3
 Coordinate: [95 x 189 from (473, 252)]
Frame №	1162 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [124 x 247 from (84, 218)]
+Object's №: 1
 Coordinate: [122 x 244 from (244, 134)]
+Object's №: 2
 Coordinate: [101 x 202 from (16, 81)]
+Object's №: 3
 Coordinate: [92 x 184 from (472, 252)]
Frame №	1163 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [129 x 258 from (82, 215)]
+Object's №: 1
 Coordinate: [119 x 237 from (245, 139)]
+Object's №: 2
 Coordinate: [102 x 204 from (16, 78)]
+Object's №: 3
 Coordinate: [88 x 176 from (473, 258)]
Frame №	1164 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [131 x 262 from (80, 212)]
+Object's №: 1
 Coordinate: [116 x 232 from (249, 142)]
+Object's №: 2
 Coordinate: [99 x 199 from (16, 84)]
+Object's №: 3
 Coordinate: [92 x 184 from (473, 252)]
Frame №	1165 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [136 x 272 from (78, 210)]
+Object's №: 1
 Coordinate: [116 x 232 from (249, 142)]
+Object's №: 2
 Coordinate: [101 x 203 from (14, 81)]
+Object's №: 3
 Coordinate: [90 x 180 from (473, 251)]
Frame №	1166 ----------------------
Object's on frame in myPersons:	6
+Object's №: 0
 Coordinate: [133 x 266 from (77, 217)]
+Object's №: 1
 Coordinate: [115 x 230 from (244, 149)]
+Object's №: 2
 Coordinate: [101 x 203 from (11, 81)]
+Object's №: 3
 Coordinate: [90 x 180 from (473, 251)]
+Object's №: 4
 Coordinate: [137 x 273 from (136, 212)]
Frame №	1167 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [123 x 246 from (82, 235)]
+Object's №: 1
 Coordinate: [112 x 224 from (245, 154)]
+Object's №: 2
 Coordinate: [101 x 202 from (10, 81)]
+Object's №: 3
 Coordinate: [90 x 180 from (473, 251)]
+Object's №: 4
 Coordinate: [133 x 266 from (139, 216)]
Frame №	1168 ----------------------
Object's on frame in myPersons:	6
+Object's №: 0
 Coordinate: [121 x 242 from (82, 240)]
+Object's №: 1
 Coordinate: [110 x 219 from (245, 156)]
+Object's №: 2
 Coordinate: [99 x 198 from (11, 83)]
+Object's №: 3
 Coordinate: [90 x 180 from (473, 251)]
+Object's №: 4
 Coordinate: [133 x 266 from (137, 215)]
Frame №	1169 ----------------------
Object's on frame in myPersons:	6
+Object's №: 0
 Coordinate: [115 x 231 from (84, 250)]
+Object's №: 1
 Coordinate: [111 x 223 from (245, 157)]
+Object's №: 2
 Coordinate: [93 x 185 from (16, 95)]
+Object's №: 3
 Coordinate: [90 x 180 from (472, 250)]
+Object's №: 4
 Coordinate: [133 x 266 from (135, 214)]
Frame №	1170 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [111 x 223 from (87, 257)]
+Object's №: 1
 Coordinate: [118 x 236 from (242, 153)]
+Object's №: 2
 Coordinate: [96 x 191 from (13, 89)]
+Object's №: 3
 Coordinate: [86 x 172 from (472, 250)]
+Object's №: 4
 Coordinate: [133 x 266 from (133, 213)]
Frame №	1171 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (84, 252)]
+Object's №: 1
 Coordinate: [112 x 224 from (245, 160)]
+Object's №: 2
 Coordinate: [102 x 204 from (9, 89)]
+Object's №: 3
 Coordinate: [88 x 176 from (469, 244)]
+Object's №: 4
 Coordinate: [133 x 266 from (131, 212)]
Frame №	1172 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [110 x 219 from (87, 259)]
+Object's №: 1
 Coordinate: [112 x 225 from (244, 160)]
+Object's №: 2
 Coordinate: [104 x 209 from (7, 91)]
+Object's №: 3
 Coordinate: [88 x 176 from (468, 243)]
+Object's №: 4
 Coordinate: [133 x 266 from (129, 211)]
Frame №	1173 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [113 x 225 from (84, 253)]
+Object's №: 1
 Coordinate: [116 x 232 from (242, 161)]
+Object's №: 2
 Coordinate: [103 x 205 from (9, 97)]
+Object's №: 3
 Coordinate: [88 x 176 from (467, 242)]
+Object's №: 4
 Coordinate: [133 x 266 from (127, 210)]
Frame №	1174 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [118 x 236 from (77, 249)]
+Object's №: 1
 Coordinate: [117 x 233 from (239, 171)]
+Object's №: 2
 Coordinate: [107 x 215 from (7, 97)]
+Object's №: 3
 Coordinate: [88 x 176 from (466, 241)]
+Object's №: 4
 Coordinate: [133 x 266 from (125, 209)]
Frame №	1175 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [117 x 234 from (73, 263)]
+Object's №: 1
 Coordinate: [118 x 236 from (242, 170)]
+Object's №: 2
 Coordinate: [105 x 211 from (7, 104)]
+Object's №: 3
 Coordinate: [88 x 176 from (465, 240)]
+Object's №: 4
 Coordinate: [133 x 266 from (123, 208)]
Frame №	1176 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (73, 269)]
+Object's №: 1
 Coordinate: [127 x 254 from (235, 164)]
+Object's №: 2
 Coordinate: [102 x 205 from (8, 112)]
+Object's №: 3
 Coordinate: [88 x 176 from (464, 239)]
+Object's №: 4
 Coordinate: [133 x 266 from (121, 207)]
Frame №	1177 ----------------------
Object's on frame in myPersons:	6
+Object's №: 0
 Coordinate: [115 x 230 from (72, 271)]
+Object's №: 1
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 2
 Coordinate: [102 x 205 from (7, 112)]
+Object's №: 3
 Coordinate: [74 x 149 from (475, 250)]
+Object's №: 4
 Coordinate: [133 x 266 from (119, 206)]
Frame №	1178 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (71, 273)]
+Object's №: 1
 Coordinate: [123 x 245 from (233, 179)]
+Object's №: 2
 Coordinate: [107 x 214 from (6, 106)]
+Object's №: 3
 Coordinate: [74 x 149 from (474, 248)]
+Object's №: 4
 Coordinate: [133 x 266 from (117, 205)]
Frame №	1179 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (70, 275)]
+Object's №: 1
 Coordinate: [123 x 246 from (236, 178)]
+Object's №: 2
 Coordinate: [104 x 209 from (6, 110)]
+Object's №: 3
 Coordinate: [74 x 149 from (473, 246)]
+Object's №: 4
 Coordinate: [133 x 266 from (115, 204)]
Frame №	1180 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (69, 277)]
+Object's №: 1
 Coordinate: [122 x 243 from (236, 182)]
+Object's №: 2
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 3
 Coordinate: [74 x 149 from (472, 244)]
Frame №	1181 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (68, 279)]
+Object's №: 1
 Coordinate: [114 x 228 from (236, 199)]
+Object's №: 2
 Coordinate: [106 x 213 from (4, 109)]
+Object's №: 3
 Coordinate: [74 x 149 from (471, 242)]
Frame №	1182 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (67, 281)]
+Object's №: 1
 Coordinate: [113 x 227 from (236, 202)]
+Object's №: 2
 Coordinate: [104 x 208 from (6, 117)]
+Object's №: 3
 Coordinate: [74 x 149 from (470, 240)]
Frame №	1183 ----------------------
Object's on frame in myPersons:	5
+Object's №: 0
 Coordinate: [115 x 230 from (66, 283)]
+Object's №: 1
 Coordinate: [113 x 227 from (236, 202)]
+Object's №: 2
 Coordinate: [112 x 223 from (-4, 114)]
+Object's №: 3
 Coordinate: [74 x 149 from (469, 238)]
Frame №	1184 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (65, 285)]
+Object's №: 1
 Coordinate: [112 x 224 from (236, 203)]
+Object's №: 2
 Coordinate: [108 x 216 from (-5, 120)]
+Object's №: 3
 Coordinate: [74 x 149 from (468, 236)]
Frame №	1185 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (64, 287)]
+Object's №: 1
 Coordinate: [110 x 219 from (234, 206)]
+Object's №: 2
 Coordinate: [116 x 232 from (-6, 121)]
+Object's №: 3
 Coordinate: [74 x 149 from (467, 234)]
Frame №	1186 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (63, 289)]
+Object's №: 1
 Coordinate: [108 x 215 from (235, 209)]
+Object's №: 2
 Coordinate: [113 x 227 from (-5, 126)]
+Object's №: 3
 Coordinate: [74 x 149 from (466, 232)]
Frame №	1187 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (62, 291)]
+Object's №: 1
 Coordinate: [112 x 225 from (230, 208)]
+Object's №: 2
 Coordinate: [120 x 240 from (-11, 128)]
+Object's №: 3
 Coordinate: [86 x 172 from (472, 220)]
Frame №	1188 ----------------------
Object's on frame in myPersons:	4
+Object's №: 0
 Coordinate: [115 x 230 from (61, 293)]
+Object's №: 1
 Coordinate: [115 x 229 from (229, 212)]
+Object's №: 2
 Coordinate: [112 x 223 from (-6, 137)]
+Object's №: 3
 Coordinate: [88 x 176 from (469, 214)]
Frame №	1189 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [121 x 241 from (226, 211)]
+Object's №: 1
 Coordinate: [112 x 224 from (-10, 139)]
+Object's №: 2
 Coordinate: [88 x 176 from (469, 214)]
Frame №	1190 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [125 x 249 from (223, 217)]
+Object's №: 1
 Coordinate: [108 x 217 from (-8, 146)]
+Object's №: 2
 Coordinate: [88 x 176 from (468, 212)]
Frame №	1191 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [124 x 248 from (224, 224)]
+Object's №: 1
 Coordinate: [108 x 216 from (-8, 148)]
+Object's №: 2
 Coordinate: [88 x 176 from (467, 210)]
Frame №	1192 ----------------------
Object's on frame in myPersons:	3
+Object's №: 0
 Coordinate: [127 x 253 from (221, 221)]
+Object's №: 1
 Coordinate: [106 x 213 from (-8, 152)]
