Analyzed file:	C:\Users\Medivh\Desktop\mega3.mp4
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [115 x 231 from (100, 106)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (269, 34)]
+Object's ¹: 2
 Coordinate: [79 x 158 from (11, -11)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [115 x 231 from (100, 106)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (269, 34)]
+Object's ¹: 2
 Coordinate: [79 x 158 from (11, -11)]
Frame ¹	1121 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [112 x 225 from (266, 34)]
+Object's ¹: 1
 Coordinate: [116 x 231 from (97, 111)]
+Object's ¹: 2
 Coordinate: [79 x 157 from (13, -10)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [112 x 225 from (266, 34)]
+Object's ¹: 1
 Coordinate: [116 x 231 from (97, 111)]
+Object's ¹: 2
 Coordinate: [79 x 157 from (13, -10)]
Frame ¹	1122 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [112 x 223 from (266, 36)]
+Object's ¹: 1
 Coordinate: [109 x 217 from (102, 118)]
+Object's ¹: 2
 Coordinate: [76 x 151 from (17, -4)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [112 x 223 from (266, 36)]
+Object's ¹: 1
 Coordinate: [109 x 217 from (102, 118)]
+Object's ¹: 2
 Coordinate: [76 x 151 from (17, -4)]
Frame ¹	1123 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [105 x 211 from (272, 43)]
+Object's ¹: 1
 Coordinate: [110 x 220 from (102, 116)]
+Object's ¹: 2
 Coordinate: [77 x 153 from (18, -5)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [105 x 211 from (272, 43)]
+Object's ¹: 1
 Coordinate: [110 x 220 from (102, 116)]
+Object's ¹: 2
 Coordinate: [77 x 153 from (18, -5)]
Frame ¹	1124 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 111)]
+Object's ¹: 1
 Coordinate: [104 x 208 from (272, 45)]
+Object's ¹: 2
 Coordinate: [76 x 152 from (21, -2)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 111)]
+Object's ¹: 1
 Coordinate: [104 x 208 from (272, 45)]
+Object's ¹: 2
 Coordinate: [76 x 152 from (21, -2)]
Frame ¹	1125 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 116)]
+Object's ¹: 1
 Coordinate: [101 x 202 from (273, 50)]
+Object's ¹: 2
 Coordinate: [72 x 144 from (26, 7)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 116)]
+Object's ¹: 1
 Coordinate: [101 x 202 from (273, 50)]
+Object's ¹: 2
 Coordinate: [72 x 144 from (26, 7)]
Frame ¹	1126 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [117 x 234 from (97, 121)]
+Object's ¹: 1
 Coordinate: [101 x 203 from (272, 50)]
+Object's ¹: 2
 Coordinate: [72 x 142 from (28, 7)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [117 x 234 from (97, 121)]
+Object's ¹: 1
 Coordinate: [101 x 203 from (272, 50)]
+Object's ¹: 2
 Coordinate: [72 x 142 from (28, 7)]
Frame ¹	1127 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [117 x 233 from (98, 119)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (269, 47)]
+Object's ¹: 2
 Coordinate: [72 x 145 from (63, -18)]
+Object's ¹: 3
 Coordinate: [73 x 145 from (30, 4)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [117 x 233 from (98, 119)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (269, 47)]
+Object's ¹: 2
 Coordinate: [72 x 145 from (63, -18)]
+Object's ¹: 3
 Coordinate: [73 x 145 from (30, 4)]
Frame ¹	1128 ----------------------
Object's on frame in detect:	5
+Object's ¹: 0
 Coordinate: [108 x 216 from (269, 51)]
+Object's ¹: 1
 Coordinate: [111 x 222 from (100, 131)]
+Object's ¹: 2
 Coordinate: [103 x 206 from (486, 293)]
+Object's ¹: 3
 Coordinate: [69 x 139 from (66, -15)]
+Object's ¹: 4
 Coordinate: [73 x 145 from (31, 6)]
Object's on frame in detect_filter:	5
+Object's ¹: 0
 Coordinate: [108 x 216 from (269, 51)]
+Object's ¹: 1
 Coordinate: [111 x 222 from (100, 131)]
+Object's ¹: 2
 Coordinate: [103 x 206 from (486, 293)]
+Object's ¹: 3
 Coordinate: [69 x 139 from (66, -15)]
+Object's ¹: 4
 Coordinate: [73 x 145 from (31, 6)]
Frame ¹	1129 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [105 x 211 from (269, 53)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (99, 127)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (491, 296)]
+Object's ¹: 3
 Coordinate: [74 x 148 from (32, 5)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [105 x 211 from (269, 53)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (99, 127)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (491, 296)]
+Object's ¹: 3
 Coordinate: [74 x 148 from (32, 5)]
Frame ¹	1130 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 126)]
+Object's ¹: 1
 Coordinate: [82 x 163 from (26, 7)]
+Object's ¹: 2
 Coordinate: [104 x 209 from (271, 56)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 126)]
+Object's ¹: 1
 Coordinate: [82 x 163 from (26, 7)]
+Object's ¹: 2
 Coordinate: [104 x 209 from (271, 56)]
Frame ¹	1131 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [182 x 363 from (158, 37)]
+Object's ¹: 1
 Coordinate: [87 x 173 from (20, 6)]
+Object's ¹: 2
 Coordinate: [105 x 211 from (270, 59)]
+Object's ¹: 3
 Coordinate: [67 x 134 from (70, -8)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [182 x 363 from (158, 37)]
+Object's ¹: 1
 Coordinate: [87 x 173 from (20, 6)]
+Object's ¹: 2
 Coordinate: [105 x 211 from (270, 59)]
+Object's ¹: 3
 Coordinate: [67 x 134 from (70, -8)]
Frame ¹	1132 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [132 x 262 from (86, 118)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (265, 60)]
+Object's ¹: 2
 Coordinate: [96 x 193 from (16, -1)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [132 x 262 from (86, 118)]
+Object's ¹: 1
 Coordinate: [109 x 219 from (265, 60)]
+Object's ¹: 2
 Coordinate: [96 x 193 from (16, -1)]
Frame ¹	1133 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [128 x 254 from (90, 125)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (266, 62)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [128 x 254 from (90, 125)]
+Object's ¹: 1
 Coordinate: [112 x 224 from (266, 62)]
Frame ¹	1134 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [114 x 228 from (264, 62)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [114 x 228 from (264, 62)]
Frame ¹	1135 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 141)]
+Object's ¹: 1
 Coordinate: [110 x 219 from (266, 70)]
+Object's ¹: 2
 Coordinate: [98 x 197 from (21, 14)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 141)]
+Object's ¹: 1
 Coordinate: [110 x 219 from (266, 70)]
+Object's ¹: 2
 Coordinate: [98 x 197 from (21, 14)]
Frame ¹	1136 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [125 x 249 from (90, 137)]
+Object's ¹: 1
 Coordinate: [111 x 222 from (265, 71)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [125 x 249 from (90, 137)]
+Object's ¹: 1
 Coordinate: [111 x 222 from (265, 71)]
Frame ¹	1137 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [112 x 223 from (262, 68)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (92, 146)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [112 x 223 from (262, 68)]
+Object's ¹: 1
 Coordinate: [124 x 248 from (92, 146)]
Frame ¹	1138 ----------------------
Object's on frame in detect:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 151)]
+Object's ¹: 1
 Coordinate: [107 x 214 from (264, 76)]
Object's on frame in detect_filter:	2
+Object's ¹: 0
 Coordinate: [121 x 241 from (96, 151)]
+Object's ¹: 1
 Coordinate: [107 x 214 from (264, 76)]
Frame ¹	1139 ----------------------
Object's on frame in detect:	1
+Object's ¹: 0
 Coordinate: [109 x 218 from (265, 77)]
Object's on frame in detect_filter:	1
+Object's ¹: 0
 Coordinate: [109 x 218 from (265, 77)]
Frame ¹	1140 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [127 x 253 from (90, 153)]
+Object's ¹: 1
 Coordinate: [106 x 212 from (262, 81)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (17, 12)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [127 x 253 from (90, 153)]
+Object's ¹: 1
 Coordinate: [106 x 212 from (262, 81)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (17, 12)]
Frame ¹	1141 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [125 x 250 from (93, 160)]
+Object's ¹: 1
 Coordinate: [106 x 212 from (262, 81)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (17, 12)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [125 x 250 from (93, 160)]
+Object's ¹: 1
 Coordinate: [106 x 212 from (262, 81)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (17, 12)]
Frame ¹	1142 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [124 x 248 from (92, 162)]
+Object's ¹: 1
 Coordinate: [107 x 214 from (262, 82)]
+Object's ¹: 2
 Coordinate: [90 x 180 from (23, 26)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [124 x 248 from (92, 162)]
+Object's ¹: 1
 Coordinate: [107 x 214 from (262, 82)]
+Object's ¹: 2
 Coordinate: [90 x 180 from (23, 26)]
Frame ¹	1143 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [135 x 269 from (84, 145)]
+Object's ¹: 1
 Coordinate: [108 x 217 from (263, 84)]
+Object's ¹: 2
 Coordinate: [98 x 196 from (15, 18)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [135 x 269 from (84, 145)]
+Object's ¹: 1
 Coordinate: [108 x 217 from (263, 84)]
+Object's ¹: 2
 Coordinate: [98 x 196 from (15, 18)]
Frame ¹	1144 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [131 x 261 from (86, 151)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (263, 88)]
+Object's ¹: 2
 Coordinate: [99 x 198 from (16, 19)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [131 x 261 from (86, 151)]
+Object's ¹: 1
 Coordinate: [107 x 215 from (263, 88)]
+Object's ¹: 2
 Coordinate: [99 x 198 from (16, 19)]
Frame ¹	1145 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [124 x 248 from (90, 161)]
+Object's ¹: 1
 Coordinate: [97 x 193 from (17, 25)]
+Object's ¹: 2
 Coordinate: [108 x 217 from (261, 92)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [124 x 248 from (90, 161)]
+Object's ¹: 1
 Coordinate: [97 x 193 from (17, 25)]
+Object's ¹: 2
 Coordinate: [108 x 217 from (261, 92)]
Frame ¹	1146 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [130 x 258 from (87, 161)]
+Object's ¹: 1
 Coordinate: [95 x 191 from (18, 30)]
+Object's ¹: 2
 Coordinate: [116 x 232 from (257, 89)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [130 x 258 from (87, 161)]
+Object's ¹: 1
 Coordinate: [95 x 191 from (18, 30)]
+Object's ¹: 2
 Coordinate: [116 x 232 from (257, 89)]
Frame ¹	1147 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [114 x 229 from (258, 95)]
+Object's ¹: 1
 Coordinate: [126 x 252 from (88, 166)]
+Object's ¹: 2
 Coordinate: [97 x 194 from (18, 28)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [114 x 229 from (258, 95)]
+Object's ¹: 1
 Coordinate: [126 x 252 from (88, 166)]
+Object's ¹: 2
 Coordinate: [97 x 194 from (18, 28)]
Frame ¹	1148 ----------------------
Object's on frame in detect:	3
+Object's ¹: 0
 Coordinate: [117 x 233 from (255, 94)]
+Object's ¹: 1
 Coordinate: [117 x 233 from (92, 182)]
+Object's ¹: 2
 Coordinate: [100 x 199 from (18, 30)]
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [117 x 233 from (255, 94)]
+Object's ¹: 1
 Coordinate: [117 x 233 from (92, 182)]
+Object's ¹: 2
 Coordinate: [100 x 199 from (18, 30)]
Frame ¹	1149 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [220 x 439 from (74, 26)]
+Object's ¹: 1
 Coordinate: [135 x 270 from (82, 161)]
+Object's ¹: 2
 Coordinate: [119 x 238 from (256, 95)]
+Object's ¹: 3
 Coordinate: [101 x 202 from (19, 38)]
				-----rejected------
Object's on frame in detect_filter:	3
+Object's ¹: 0
 Coordinate: [220 x 439 from (74, 26)]
+Object's ¹: 1
 Coordinate: [119 x 238 from (256, 95)]
+Object's ¹: 2
 Coordinate: [101 x 202 from (19, 38)]
Frame ¹	1150 ----------------------
Object's on frame in detect:	5
+Object's ¹: 0
 Coordinate: [210 x 419 from (102, 44)]
+Object's ¹: 1
 Coordinate: [116 x 232 from (255, 102)]
+Object's ¹: 2
 Coordinate: [129 x 257 from (85, 174)]
+Object's ¹: 3
 Coordinate: [97 x 195 from (20, 42)]
+Object's ¹: 4
 Coordinate: [81 x 161 from (481, 277)]
Object's on frame in detect_filter:	5
+Object's ¹: 0
 Coordinate: [210 x 419 from (102, 44)]
+Object's ¹: 1
 Coordinate: [116 x 232 from (255, 102)]
+Object's ¹: 2
 Coordinate: [129 x 257 from (85, 174)]
+Object's ¹: 3
 Coordinate: [97 x 195 from (20, 42)]
+Object's ¹: 4
 Coordinate: [81 x 161 from (481, 277)]
Frame ¹	1151 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [207 x 414 from (101, 45)]
+Object's ¹: 1
 Coordinate: [119 x 239 from (253, 98)]
+Object's ¹: 2
 Coordinate: [102 x 204 from (19, 39)]
+Object's ¹: 3
 Coordinate: [121 x 242 from (88, 186)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [207 x 414 from (101, 45)]
+Object's ¹: 1
 Coordinate: [119 x 239 from (253, 98)]
+Object's ¹: 2
 Coordinate: [102 x 204 from (19, 39)]
+Object's ¹: 3
 Coordinate: [121 x 242 from (88, 186)]
Frame ¹	1152 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [198 x 395 from (115, 57)]
+Object's ¹: 1
 Coordinate: [122 x 243 from (87, 188)]
+Object's ¹: 2
 Coordinate: [115 x 230 from (255, 106)]
+Object's ¹: 3
 Coordinate: [106 x 213 from (16, 37)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [198 x 395 from (115, 57)]
+Object's ¹: 1
 Coordinate: [122 x 243 from (87, 188)]
+Object's ¹: 2
 Coordinate: [115 x 230 from (255, 106)]
+Object's ¹: 3
 Coordinate: [106 x 213 from (16, 37)]
Frame ¹	1153 ----------------------
Object's on frame in detect:	5
+Object's ¹: 0
 Coordinate: [210 x 420 from (95, 43)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (257, 109)]
+Object's ¹: 2
 Coordinate: [120 x 239 from (87, 191)]
+Object's ¹: 3
 Coordinate: [92 x 182 from (77, 28)]
+Object's ¹: 4
 Coordinate: [103 x 205 from (17, 42)]
Object's on frame in detect_filter:	5
+Object's ¹: 0
 Coordinate: [210 x 420 from (95, 43)]
+Object's ¹: 1
 Coordinate: [113 x 226 from (257, 109)]
+Object's ¹: 2
 Coordinate: [120 x 239 from (87, 191)]
+Object's ¹: 3
 Coordinate: [92 x 182 from (77, 28)]
+Object's ¹: 4
 Coordinate: [103 x 205 from (17, 42)]
Frame ¹	1154 ----------------------
Object's on frame in detect:	5
+Object's ¹: 0
 Coordinate: [112 x 224 from (256, 113)]
+Object's ¹: 1
 Coordinate: [117 x 234 from (91, 202)]
+Object's ¹: 2
 Coordinate: [97 x 194 from (75, 27)]
+Object's ¹: 3
 Coordinate: [99 x 199 from (20, 44)]
+Object's ¹: 4
 Coordinate: [83 x 166 from (481, 270)]
Object's on frame in detect_filter:	5
+Object's ¹: 0
 Coordinate: [112 x 224 from (256, 113)]
+Object's ¹: 1
 Coordinate: [117 x 234 from (91, 202)]
+Object's ¹: 2
 Coordinate: [97 x 194 from (75, 27)]
+Object's ¹: 3
 Coordinate: [99 x 199 from (20, 44)]
+Object's ¹: 4
 Coordinate: [83 x 166 from (481, 270)]
Frame ¹	1155 ----------------------
Object's on frame in detect:	4
+Object's ¹: 0
 Coordinate: [115 x 229 from (92, 205)]
+Object's ¹: 1
 Coordinate: [110 x 219 from (257, 119)]
+Object's ¹: 2
 Coordinate: [102 x 204 from (19, 44)]
+Object's ¹: 3
 Coordinate: [86 x 172 from (478, 264)]
Object's on frame in detect_filter:	4
+Object's ¹: 0
 Coordinate: [115 x 229 from (92, 205)]
+Object's ¹: 1
 Coordinate: [110 x 219 from (257, 119)]
