Analyzed file:	D:\пешики\00022.MTS
+Object's №: 0
 Coordinate: [92 x 185 from (156, 18)]
+Object's №: 1
 Coordinate: [88 x 176 from (203, 22)]
Frame №	849 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [93 x 187 from (153, 18)]
+Object's №: 1
 Coordinate: [91 x 182 from (201, 20)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [93 x 187 from (153, 18)]
+Object's №: 1
 Coordinate: [91 x 182 from (201, 20)]
Frame №	850 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 182 from (155, 23)]
+Object's №: 1
 Coordinate: [92 x 185 from (202, 25)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 182 from (155, 23)]
+Object's №: 1
 Coordinate: [92 x 185 from (202, 25)]
Frame №	851 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [97 x 194 from (150, 22)]
+Object's №: 1
 Coordinate: [93 x 186 from (197, 28)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [97 x 194 from (150, 22)]
+Object's №: 1
 Coordinate: [93 x 186 from (197, 28)]
Frame №	852 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 207 from (147, 23)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 207 from (147, 23)]
Frame №	853 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [104 x 209 from (143, 26)]
+Object's №: 1
 Coordinate: [106 x 212 from (190, 26)]
+Object's №: 2
 Coordinate: [77 x 153 from (204, 45)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 209 from (143, 26)]
+Object's №: 1
 Coordinate: [106 x 212 from (190, 26)]
Frame №	854 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [99 x 199 from (149, 33)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [99 x 199 from (149, 33)]
Frame №	855 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [104 x 208 from (143, 32)]
+Object's №: 1
 Coordinate: [74 x 146 from (204, 48)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [104 x 208 from (143, 32)]
+Object's №: 1
 Coordinate: [74 x 146 from (204, 48)]
Frame №	856 ----------------------
Object's on frame in detect:	3
+Object's №: 0
 Coordinate: [100 x 200 from (147, 37)]
+Object's №: 1
 Coordinate: [77 x 154 from (200, 47)]
+Object's №: 2
 Coordinate: [106 x 212 from (185, 40)]
				-----rejected------
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 200 from (147, 37)]
+Object's №: 1
 Coordinate: [106 x 212 from (185, 40)]
Frame №	857 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 199 from (149, 41)]
+Object's №: 1
 Coordinate: [100 x 200 from (187, 44)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 199 from (149, 41)]
+Object's №: 1
 Coordinate: [100 x 200 from (187, 44)]
Frame №	858 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (147, 46)]
+Object's №: 1
 Coordinate: [94 x 188 from (188, 46)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (147, 46)]
+Object's №: 1
 Coordinate: [94 x 188 from (188, 46)]
Frame №	859 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [89 x 178 from (190, 50)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [89 x 178 from (190, 50)]
Frame №	860 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (191, 52)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (191, 52)]
Frame №	861 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (191, 55)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (191, 55)]
Frame №	862 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [87 x 174 from (193, 63)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [87 x 174 from (193, 63)]
Frame №	863 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [88 x 175 from (192, 66)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [88 x 175 from (192, 66)]
Frame №	864 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 200 from (184, 58)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 200 from (184, 58)]
Frame №	865 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [101 x 202 from (183, 58)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [101 x 202 from (183, 58)]
Frame №	866 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [100 x 201 from (184, 66)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [100 x 201 from (184, 66)]
Frame №	867 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 230 from (172, 62)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 230 from (172, 62)]
Frame №	868 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [115 x 230 from (172, 64)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [115 x 230 from (172, 64)]
Frame №	869 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [112 x 223 from (178, 69)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [112 x 223 from (178, 69)]
Frame №	870 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [110 x 220 from (179, 71)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [110 x 220 from (179, 71)]
Frame №	871 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [98 x 195 from (185, 81)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [98 x 195 from (185, 81)]
Frame №	872 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (182, 81)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (182, 81)]
Frame №	873 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (181, 83)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (181, 83)]
Frame №	874 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [103 x 207 from (182, 82)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [103 x 207 from (182, 82)]
Frame №	875 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [91 x 182 from (188, 91)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [91 x 182 from (188, 91)]
Frame №	876 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [91 x 182 from (188, 93)]
+Object's №: 1
 Coordinate: [81 x 161 from (143, 100)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [91 x 182 from (188, 93)]
+Object's №: 1
 Coordinate: [81 x 161 from (143, 100)]
Frame №	877 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 208 from (183, 89)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 208 from (183, 89)]
Frame №	878 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [96 x 191 from (184, 97)]
+Object's №: 1
 Coordinate: [100 x 199 from (132, 96)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [96 x 191 from (184, 97)]
+Object's №: 1
 Coordinate: [100 x 199 from (132, 96)]
Frame №	879 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [108 x 216 from (124, 94)]
+Object's №: 1
 Coordinate: [99 x 198 from (182, 100)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [108 x 216 from (124, 94)]
+Object's №: 1
 Coordinate: [99 x 198 from (182, 100)]
Frame №	880 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [105 x 210 from (179, 99)]
+Object's №: 1
 Coordinate: [103 x 205 from (128, 102)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [105 x 210 from (179, 99)]
+Object's №: 1
 Coordinate: [103 x 205 from (128, 102)]
Frame №	881 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [99 x 198 from (130, 106)]
+Object's №: 1
 Coordinate: [104 x 208 from (179, 103)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [99 x 198 from (130, 106)]
+Object's №: 1
 Coordinate: [104 x 208 from (179, 103)]
Frame №	882 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [102 x 204 from (126, 110)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [102 x 204 from (126, 110)]
Frame №	883 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [98 x 196 from (129, 114)]
+Object's №: 1
 Coordinate: [105 x 210 from (177, 117)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [98 x 196 from (129, 114)]
+Object's №: 1
 Coordinate: [105 x 210 from (177, 117)]
Frame №	884 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [100 x 201 from (127, 116)]
+Object's №: 1
 Coordinate: [113 x 226 from (172, 112)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [100 x 201 from (127, 116)]
+Object's №: 1
 Coordinate: [113 x 226 from (172, 112)]
Frame №	885 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 219 from (172, 117)]
+Object's №: 1
 Coordinate: [99 x 199 from (128, 118)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 219 from (172, 117)]
+Object's №: 1
 Coordinate: [99 x 199 from (128, 118)]
Frame №	886 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (175, 123)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (175, 123)]
Frame №	887 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [104 x 209 from (175, 123)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [104 x 209 from (175, 123)]
Frame №	888 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 207 from (123, 118)]
+Object's №: 1
 Coordinate: [108 x 217 from (172, 121)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 207 from (123, 118)]
+Object's №: 1
 Coordinate: [108 x 217 from (172, 121)]
Frame №	889 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [103 x 206 from (123, 123)]
+Object's №: 1
 Coordinate: [108 x 216 from (170, 123)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [103 x 206 from (123, 123)]
+Object's №: 1
 Coordinate: [108 x 216 from (170, 123)]
Frame №	890 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [108 x 215 from (120, 124)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [108 x 215 from (120, 124)]
Frame №	891 ----------------------
Object's on frame in detect:	1
+Object's №: 0
 Coordinate: [111 x 221 from (117, 125)]
Object's on frame in detect_filter:	1
+Object's №: 0
 Coordinate: [111 x 221 from (117, 125)]
Frame №	892 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [110 x 219 from (116, 134)]
+Object's №: 1
 Coordinate: [106 x 213 from (167, 135)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [110 x 219 from (116, 134)]
+Object's №: 1
 Coordinate: [106 x 213 from (167, 135)]
Frame №	893 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 240 from (109, 129)]
+Object's №: 1
 Coordinate: [118 x 236 from (158, 132)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 240 from (109, 129)]
+Object's №: 1
 Coordinate: [118 x 236 from (158, 132)]
Frame №	894 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [115 x 230 from (108, 137)]
+Object's №: 1
 Coordinate: [118 x 236 from (158, 140)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [115 x 230 from (108, 137)]
+Object's №: 1
 Coordinate: [118 x 236 from (158, 140)]
Frame №	895 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 227 from (109, 143)]
+Object's №: 1
 Coordinate: [123 x 246 from (153, 138)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 227 from (109, 143)]
+Object's №: 1
 Coordinate: [123 x 246 from (153, 138)]
Frame №	896 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 223 from (110, 143)]
+Object's №: 1
 Coordinate: [121 x 242 from (156, 144)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 223 from (110, 143)]
+Object's №: 1
 Coordinate: [121 x 242 from (156, 144)]
Frame №	897 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 233 from (106, 145)]
+Object's №: 1
 Coordinate: [121 x 242 from (156, 144)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 233 from (106, 145)]
+Object's №: 1
 Coordinate: [121 x 242 from (156, 144)]
Frame №	898 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [114 x 228 from (106, 152)]
+Object's №: 1
 Coordinate: [120 x 239 from (158, 149)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [114 x 228 from (106, 152)]
+Object's №: 1
 Coordinate: [120 x 239 from (158, 149)]
Frame №	899 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 223 from (108, 155)]
+Object's №: 1
 Coordinate: [119 x 237 from (159, 153)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 223 from (108, 155)]
+Object's №: 1
 Coordinate: [119 x 237 from (159, 153)]
Frame №	900 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [113 x 225 from (106, 155)]
+Object's №: 1
 Coordinate: [119 x 237 from (159, 153)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [113 x 225 from (106, 155)]
+Object's №: 1
 Coordinate: [119 x 237 from (159, 153)]
Frame №	901 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [111 x 221 from (107, 156)]
+Object's №: 1
 Coordinate: [122 x 244 from (156, 152)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [111 x 221 from (107, 156)]
+Object's №: 1
 Coordinate: [122 x 244 from (156, 152)]
Frame №	902 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [117 x 234 from (101, 154)]
+Object's №: 1
 Coordinate: [121 x 242 from (159, 159)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [117 x 234 from (101, 154)]
+Object's №: 1
 Coordinate: [121 x 242 from (159, 159)]
Frame №	903 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [109 x 218 from (106, 160)]
+Object's №: 1
 Coordinate: [126 x 250 from (156, 160)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [109 x 218 from (106, 160)]
+Object's №: 1
 Coordinate: [126 x 250 from (156, 160)]
Frame №	904 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [125 x 250 from (98, 157)]
+Object's №: 1
 Coordinate: [126 x 250 from (156, 160)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [125 x 250 from (98, 157)]
+Object's №: 1
 Coordinate: [126 x 250 from (156, 160)]
Frame №	905 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [120 x 239 from (99, 162)]
+Object's №: 1
 Coordinate: [113 x 226 from (160, 169)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [120 x 239 from (99, 162)]
+Object's №: 1
 Coordinate: [113 x 226 from (160, 169)]
Frame №	906 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [126 x 251 from (94, 165)]
+Object's №: 1
 Coordinate: [125 x 249 from (155, 167)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [126 x 251 from (94, 165)]
+Object's №: 1
 Coordinate: [125 x 249 from (155, 167)]
Frame №	907 ----------------------
Object's on frame in detect:	2
+Object's №: 0
 Coordinate: [122 x 244 from (94, 176)]
+Object's №: 1
 Coordinate: [122 x 244 from (155, 176)]
Object's on frame in detect_filter:	2
+Object's №: 0
 Coordinate: [122 x 244 from (94, 176)]
+Object's №: 1
 Coordinate: [122 x 244 from (155, 176)]
Frame №	908 ----------------------
